584	7.16667
585	7.1875
586	7.20833
587	7.22917
588	7.25
589	7.27083
590	7.29167
591	7.3125
592	7.33333
593	7.35417
594	7.375
595	7.39583
596	7.41667
597	7.4375
598	7.45833
599	7.47917
600	7.5
601	7.52083
602	7.54167
603	7.5625
604	7.58333
605	7.60417
606	7.625
607	7.64583
608	7.66667
609	7.6875
610	7.70833
611	7.72917
612	7.75
613	7.77083
614	7.79167
615	7.8125
616	7.83333
617	7.85417
618	7.875
619	7.89583
620	7.91667
621	7.9375
622	7.95833
623	7.97917
624	8
625	8.02083
626	8.04167
627	8.0625
628	8.08333
629	8.10417
630	8.125
631	8.14583
632	8.16667
633	8.1875
634	8.20833
635	8.22917
636	8.25
637	8.27083
638	8.29167
639	8.3125
640	8.33333
641	8.35417
642	8.375
643	8.39583
644	8.41667
645	8.4375
646	8.45833
647	8.47917
648	8.5
649	8.52083
650	8.54167
651	8.5625
652	8.58333
653	8.60417
654	8.625
655	8.64583
656	8.66667
657	8.6875
658	8.70833
659	8.72917
660	8.75
661	8.77083
662	8.79167
663	8.8125
664	8.83333
665	8.85417
666	8.875
667	8.89583
668	8.91667
669	8.9375
670	8.95833
671	8.97917
672	9
673	9.02083
674	9.04167
675	9.0625
676	9.08333
677	9.10417
678	9.125
679	9.14583
680	9.16667
681	9.1875
682	9.20833
683	9.22917
684	9.25
685	9.27083
686	9.29167
687	9.3125
688	9.33333
689	9.35417
690	9.375
691	9.39583
692	9.41667
693	9.4375
694	9.45833
695	9.47917
696	9.5
697	9.52083
698	9.54167
699	9.5625
700	9.58333
701	9.60417
702	9.625
703	9.64583
704	9.66667
705	9.6875
706	9.70833
707	9.72917
708	9.75
709	9.77083
710	9.79167
711	9.8125
712	9.83333
713	9.85417
714	9.875
715	9.89583
716	9.91667
717	9.9375
718	9.95833
719	9.97917
720	10
